0.984205	-0.076478	-0.159661
0.590632	-0.370355	-0.716931
0.166050	-0.577949	-0.799001
-0.162166	-0.741774	-0.650749
-0.048070	0.658095	0.751399
0.345085	0.895943	-0.279648
0.577775	0.644587	0.500683
0.185082	-0.837050	0.514871
-0.349967	0.527275	-0.774277
0.764433	-0.611283	-0.204881
-0.889635	0.455652	-0.030502
-0.665201	0.740979	-0.091966
-0.414625	-0.908825	0.046082
0.453519	0.730261	0.510921
0.561818	-0.101295	-0.821036
-0.507830	-0.800625	-0.317977
-0.991082	-0.123233	0.050705
0.734816	0.678206	-0.009072
-0.245880	-0.669255	0.701171
0.368785	-0.701687	0.609618
0.064245	-0.407955	-0.910739
0.096553	0.012482	-0.995250
0.377252	0.553728	-0.742338
-0.701132	-0.561553	-0.439399
-0.053280	0.498057	0.865506
0.705349	0.339474	0.622287
-0.290864	-0.122087	0.948943
-0.423949	-0.553679	0.716733
-0.362326	0.903656	0.228312
0.984152	0.160513	-0.075363
0.787302	-0.406493	-0.463594
-0.746701	-0.384313	0.542901
0.970255	-0.022153	-0.241071
0.206094	0.971172	-0.119795
0.486596	0.430536	-0.760173
-0.484924	-0.188404	-0.854021
-0.193651	-0.853371	-0.484000
0.034732	0.299489	0.953467
-0.881286	-0.208224	0.424238
0.205065	0.205320	0.956970
0.699498	-0.607027	-0.377121
0.536195	-0.432133	-0.725090
0.990698	0.115985	-0.071166
-0.619827	-0.774114	0.128694
-0.188457	0.890647	0.413803
-0.742118	0.112572	-0.660749
0.309159	0.128108	-0.942342
-0.443033	0.571268	0.690923
-0.029786	0.816829	0.576111
0.439356	0.672148	-0.595973
-0.909154	-0.145679	0.390149
0.241937	-0.845228	-0.476504
-0.947062	0.020860	0.320373
0.622965	0.684094	-0.379381
0.583037	0.556667	-0.591769
-0.877402	0.468856	-0.101689
-0.654255	0.625990	-0.424366
-0.324996	-0.285448	0.901608
-0.263247	0.621746	-0.737653
-0.079561	-0.988346	0.129780
-0.869995	0.484924	-0.089201
-0.501529	0.543076	0.673452
0.360526	-0.379970	-0.851847
-0.358510	0.927244	0.108119
-0.114928	-0.907348	-0.404365
0.765899	-0.580245	0.276973
-0.880930	-0.139027	-0.452365
0.644790	-0.404516	-0.648546
-0.123382	0.574406	-0.809218
0.932575	0.313905	-0.178236
-0.806734	0.327837	0.491634
0.428479	0.635075	-0.642717
-0.811422	0.468647	-0.349234
0.730195	0.049035	0.681477
-0.120304	-0.361471	0.924589
-0.637961	0.510955	-0.576135
-0.517531	0.799758	0.304219
-0.038732	0.883547	0.466738
0.081553	0.973754	0.212490
-0.375378	0.895245	-0.240056
-0.794981	0.568824	-0.210817
-0.474216	0.044264	-0.879295
-0.565681	0.038030	0.823747
0.948716	0.231147	-0.215658
-0.545366	-0.232605	-0.805277
0.730753	-0.672851	-0.115202
-0.293407	0.736878	0.609034
-0.200986	-0.351277	-0.914445
0.931264	0.340790	-0.128875
0.108569	0.980893	0.161439
0.572937	0.094727	-0.814107
-0.476810	-0.294826	0.828088
0.174370	0.507869	0.843602
0.504177	-0.861510	0.060052
0.802458	0.431130	0.412539
0.588410	-0.799167	-0.122906
-0.333052	0.764232	0.552291
-0.132599	-0.920312	-0.368027
0.461811	0.878235	0.124230
0.071283	0.959867	-0.271244
-0.551406	-0.577964	0.601589
0.908864	-0.006701	-0.417039
-0.796866	-0.556874	0.234299
-0.423639	0.866837	-0.262911
-0.912447	-0.185304	-0.364833
0.251095	-0.943028	-0.218287
-0.806164	0.256981	0.532974
